明天 她 消息 听 .	明天她听了消息 .
同事 晚饭 做 中午 .	同事中午做了晚饭 .
去年 客人 食堂 舞蹈 学 很快 .	去年客人在食堂学了舞蹈 , 很快 .
同事 报纸 看 周末 .	同事周末看了报纸 .
市场 孩子 故事 讨论 .	孩子在市场讨论了故事 .
超市 邻居 比赛 准备 .	邻居在超市准备了比赛 .
刚才 学生 午饭 吃 .	刚才学生吃了午饭 .
晚上 司机 商店 办法 找 很快 .	晚上司机在商店找了办法 , 很快 .
老板 今天 高兴 .	老板今天很高兴 .
护士 四 份 作业 买 .	护士买了四份作业 .
护士 消息 听 早上 .	护士早上听了消息 .
他们 出发 没有 .	他们没有出发 .
司机 苹果 买 .	司机买了苹果 .
我们 四 场 比赛 买 .	我们买了四场比赛 .
他 今天 安静 .	他今天很安静 .
我们 一 台 电脑 带 .	我们带了一台电脑 .
医院 你 文件 找 .	你在医院找了文件 .
我们 电影 看 问 .	我们看没看电影 ?
他 电脑 找 明天 .	他明天找了电脑 .
深圳 学生 牛奶 喝 .	学生在深圳喝了牛奶 .
中午 我 食堂 故事 听 已经 .	中午我在食堂听了故事 , 已经 .
他 早饭 准备 不 .	他不准备早饭 .
你 早饭 准备 早上 .	你早上准备了早饭 .
老板 面包 买 刚才 .	老板刚才买了面包 .
去年 孩子 公司 文件 准备 很认真 .	去年孩子在公司准备了文件 , 很认真 .
你 早饭 准备 问 .	你准备没准备早饭 ?
邻居 文件 带 问 .	邻居带没带文件 ?
爸爸 舞蹈 学 .	爸爸学了舞蹈 .
邻居 问题 讨论 问 .	邻居讨论没讨论问题 ?
朋友 老板 认真 更 .	朋友比老板更认真 .
妈妈 早饭 准备 中午 .	妈妈中午准备了早饭 .
孩子 照片 带 上周 .	孩子上周带了照片 .
护士 水 喝 中午 .	护士中午喝了水 .
中午 孩子 文件 写 .	中午孩子写了文件 .
明天 妈妈 广州 地图 看 很久 .	明天妈妈在广州看了地图 , 很久 .
老板 四 份 文件 准备 .	老板准备了四份文件 .
公园 我们 办法 做 .	我们在公园做了办法 .
学生 他 快 更 .	学生比他更快 .
刚才 护士 公司 消息 听 很认真 .	刚才护士在公司听了消息 , 很认真 .
爸爸 三 个 办法 准备 .	爸爸准备了三个办法 .
爸爸 消息 听 上周 .	爸爸上周听了消息 .
朋友 同事 安静 更 .	朋友比同事更安静 .
妈妈 英语 学 周末 .	妈妈周末学了英语 .
老板 中文 学 明天 .	老板明天学了中文 .
上周 司机 作业 写 .	上周司机写了作业 .
我们 问题 讨论 晚上 .	我们晚上讨论了问题 .
我们 五 瓶 牛奶 准备 .	我们准备了五瓶牛奶 .
孩子 舞蹈 学 周末 .	孩子周末学了舞蹈 .
护士 两 个 办法 看 .	护士看了两个办法 .
我 消息 写 刚才 .	我刚才写了消息 .
爸爸 衣服 买 不 .	爸爸不买衣服 .
我 一 条 新闻 看 .	我看了一条新闻 .
妈妈 火车票 买 .	妈妈买了火车票 .
门口 司机 午饭 做 .	司机在门口做了午饭 .
今天 大家 深圳 消息 写 很快 .	今天大家在深圳写了消息 , 很快 .
医生 新闻 听 周末 .	医生周末听了新闻 .
客人 他们 忙 更 .	客人比他们更忙 .
爸爸 电脑 买 问 .	爸爸买没买电脑 ?
食堂 护士 手机 找 .	护士在食堂找了手机 .
早上 同事 中文 学 .	早上同事学了中文 .
爸爸 办法 做 晚上 .	爸爸晚上做了办法 .
他们 三 个 办法 买 .	他们买了三个办法 .
刚才 老师 医院 水 喝 很久 .	刚才老师在医院喝了水 , 很久 .
早上 医生 药 带 .	早上医生带了药 .
邻居 今天 重要 .	邻居今天很重要 .
刚才 我 北京 早饭 做 已经 .	刚才我在北京做了早饭 , 已经 .
晚上 大家 教室 礼物 带 很快 .	晚上大家在教室带了礼物 , 很快 .
早上 爸爸 苹果 吃 .	早上爸爸吃了苹果 .
大家 爸爸 高 更 .	大家比爸爸更高 .
昨天 孩子 消息 讨论 .	昨天孩子讨论了消息 .
孩子 老板 快 更 .	孩子比老板更快 .
大家 一 份 作业 准备 .	大家准备了一份作业 .
他 水 喝 .	他喝了水 .
爸爸 衣服 买 问 .	爸爸买没买衣服 ?
同事 计划 讨论 .	同事讨论了计划 .
昨天 我们 中文 学 .	昨天我们学了中文 .
客人 手机 找 早上 .	客人早上找了手机 .
孩子 计划 准备 问 .	孩子准备没准备计划 ?
周末 她 医院 手机 带 很高兴 .	周末她在医院带了手机 , 很高兴 .
学生 今天 简单 .	学生今天很简单 .
我 同事 高 更 .	我比同事更高 .
今天 你 教室 作业 写 一起 .	今天你在教室写了作业 , 一起 .
学生 舞蹈 学 明天 .	学生明天学了舞蹈 .
他 今天 重要 .	他今天很重要 .
广州 妈妈 故事 写 .	妈妈在广州写了故事 .
公司 客人 故事 写 .	客人在公司写了故事 .
护士 爸爸 快 更 .	护士比爸爸更快 .
下午 爸爸 问题 找 .	下午爸爸找了问题 .
邻居 四 杯 咖啡 准备 .	邻居准备了四杯咖啡 .
今天 司机 音乐 听 .	今天司机听了音乐 .
我们 文件 写 问 .	我们写没写文件 ?
朋友 两 部 手机 买 .	朋友买了两部手机 .
邻居 电脑 带 问 .	邻居带没带电脑 ?
同事 香蕉 吃 问 .	同事吃没吃香蕉 ?
我们 消息 听 不 .	我们不听消息 .
你 孩子 高 更 .	你比孩子更高 .
老师 计划 写 没有 .	老师没有写计划 .
医生 电影 看 没 .	医生没看电影 .
我 他 高 更 .	我比他更高 .
老师 超市 去 不 .	老师不去超市 .
刚才 老板 新闻 听 .	刚才老板听了新闻 .
学生 五 个 办法 带 .	学生带了五个办法 .
我 苹果 吃 .	我吃了苹果 .
商店 医生 文件 带 .	医生在商店带了文件 .
她 医生 高 更 .	她比医生更高 .
上周 同事 图书馆 地图 看 一起 .	上周同事在图书馆看了地图 , 一起 .
护士 超市 去 不 .	护士不去超市 .
客人 计划 讨论 问 .	客人讨论没讨论计划 ?
晚上 爸爸 北京 问题 找 一起 .	晚上爸爸在北京找了问题 , 一起 .
去年 客人 教室 计划 准备 很快 .	去年客人在教室准备了计划 , 很快 .
爸爸 他们 快 更 .	爸爸比他们更快 .
早上 老师 车站 故事 写 很高兴 .	早上老师在车站写了故事 , 很高兴 .
上周 孩子 消息 讨论 .	上周孩子讨论了消息 .
医院 老师 早饭 准备 .	老师在医院准备了早饭 .
她 苹果 吃 早上 .	她早上吃了苹果 .
公园 医生 问题 找 .	医生在公园找了问题 .
教室 老师 计划 写 .	老师在教室写了计划 .
老板 橘子 吃 没有 .	老板没有吃橘子 .
孩子 书 买 早上 .	孩子早上买了书 .
教室 医生 新闻 看 .	医生在教室看了新闻 .
公司 客人 手机 找 .	客人在公司找了手机 .
司机 消息 看 .	司机看了消息 .
食堂 客人 晚饭 准备 .	客人在食堂准备了晚饭 .
医生 文件 找 不 .	医生不找文件 .
她 两 份 文件 带 .	她带了两份文件 .
客人 三 个 面包 看 .	客人看了三个面包 .
宿舍 学生 作业 写 .	学生在宿舍写了作业 .
医生 午饭 吃 问 .	医生吃没吃午饭 ?
大家 电影 看 不 .	大家不看电影 .
今天 朋友 咖啡 喝 .	今天朋友喝了咖啡 .
老板 电脑 找 .	老板找了电脑 .
孩子 药 带 .	孩子带了药 .
今天 爸爸 早饭 准备 .	今天爸爸准备了早饭 .
他们 旅行 没有 .	他们没有旅行 .
早上 大家 问题 找 .	早上大家找了问题 .
老板 舞蹈 学 问 .	老板学没学舞蹈 ?
你 电影 看 .	你看了电影 .
妈妈 手机 带 .	妈妈带了手机 .
老师 五 盒 药 买 .	老师买了五盒药 .
孩子 蛋糕 吃 没 .	孩子没吃蛋糕 .
爸爸 礼物 买 没 .	爸爸没买礼物 .
他们 作业 写 今天 .	他们今天写了作业 .
大家 妈妈 忙 更 .	大家比妈妈更忙 .
晚上 老板 图书馆 电视剧 看 很快 .	晚上老板在图书馆看了电视剧 , 很快 .
医生 四 瓶 水 买 .	医生买了四瓶水 .
去年 爸爸 礼物 准备 .	去年爸爸准备了礼物 .
晚上 大家 深圳 消息 听 很认真 .	晚上大家在深圳听了消息 , 很认真 .
家 邻居 牛奶 喝 .	邻居在家喝了牛奶 .
司机 药 带 .	司机带了药 .
他 今天 清楚 .	他今天很清楚 .
刚才 老师 礼物 准备 .	刚才老师准备了礼物 .
妈妈 杂志 看 .	妈妈看了杂志 .
北京 爸爸 中文 学 .	爸爸在北京学了中文 .
下午 他们 故事 听 .	下午他们听了故事 .
邻居 办法 找 没 .	邻居没找办法 .
中午 老板 电脑 带 .	中午老板带了电脑 .
孩子 水 喝 周末 .	孩子周末喝了水 .
周末 老板 学校 蛋糕 买 很快 .	周末老板在学校买了蛋糕 , 很快 .
朋友 他们 忙 更 .	朋友比他们更忙 .
他 两 场 比赛 准备 .	他准备了两场比赛 .
他 休息 没 .	他没休息 .
学生 作业 做 晚上 .	学生晚上做了作业 .
超市 我们 电脑 带 .	我们在超市带了电脑 .
我们 一 张 火车票 带 .	我们带了一张火车票 .
邻居 早饭 做 .	邻居做了早饭 .
你 五 瓶 水 带 .	你带了五瓶水 .
去年 妈妈 上海 面包 买 很快 .	去年妈妈在上海买了面包 , 很快 .
上海 孩子 消息 写 .	孩子在上海写了消息 .
同事 问题 找 .	同事找了问题 .
他 今天 舒服 .	他今天很舒服 .
同事 医生 快 更 .	同事比医生更快 .
孩子 文件 写 没 .	孩子没写文件 .
客人 早饭 准备 周末 .	客人周末准备了早饭 .
邻居 他 忙 更 .	邻居比他更忙 .
他们 牛奶 喝 去年 .	他们去年喝了牛奶 .
学生 一 份 礼物 看 .	学生看了一份礼物 .
晚上 老师 商店 文件 找 很久 .	晚上老师在商店找了文件 , 很久 .
老师 四 份 作业 看 .	老师看了四份作业 .
朋友 橘子 吃 问 .	朋友吃没吃橘子 ?
司机 新闻 看 下午 .	司机下午看了新闻 .
邻居 药 买 问 .	邻居买没买药 ?
朋友 午饭 做 .	朋友做了午饭 .
市场 我 蛋糕 做 .	我在市场做了蛋糕 .
护士 新闻 看 问 .	护士看没看新闻 ?
明天 你 比赛 准备 .	明天你准备了比赛 .
明天 他 办公室 文件 找 很久 .	明天他在办公室找了文件 , 很久 .
银行 他 文件 准备 .	他在银行准备了文件 .
晚上 同事 超市 衣服 买 很认真 .	晚上同事在超市买了衣服 , 很认真 .
护士 学生 高 更 .	护士比学生更高 .
老师 消息 听 问 .	老师听没听消息 ?
医院 爸爸 计划 做 .	爸爸在医院做了计划 .
下午 邻居 礼物 准备 .	下午邻居准备了礼物 .
饭店 孩子 香蕉 吃 .	孩子在饭店吃了香蕉 .
客人 计划 写 问 .	客人写没写计划 ?
你 礼物 带 .	你带了礼物 .
朋友 舞蹈 学 问 .	朋友学没学舞蹈 ?
刚才 妈妈 家 消息 写 很快 .	刚才妈妈在家写了消息 , 很快 .
去年 邻居 教室 电脑 带 一起 .	去年邻居在教室带了电脑 , 一起 .
她 晚饭 吃 .	她吃了晚饭 .
大家 晚饭 准备 .	大家准备了晚饭 .
去年 孩子 新闻 听 .	去年孩子听了新闻 .
邻居 今天 难过 .	邻居今天很难过 .
他 药 吃 问 .	他吃没吃药 ?
朋友 四 个 橘子 买 .	朋友买了四个橘子 .
朋友 英语 学 不 .	朋友不学英语 .
老板 故事 听 问 .	老板听没听故事 ?
中午 他 银行 办法 讨论 很久 .	中午他在银行讨论了办法 , 很久 .
我们 五 瓶 牛奶 看 .	我们看了五瓶牛奶 .
上周 学生 学校 计划 写 很认真 .	上周学生在学校写了计划 , 很认真 .
商店 我 地图 看 .	我在商店看了地图 .
中午 我 银行 文件 写 很快 .	中午我在银行写了文件 , 很快 .
周末 司机 比赛 看 .	周末司机看了比赛 .
学生 杂志 买 不 .	学生不买杂志 .
爸爸 一 件 衣服 带 .	爸爸带了一件衣服 .
护士 老板 快 更 .	护士比老板更快 .
路上 他们 文件 写 .	他们在路上写了文件 .
晚上 同事 问题 讨论 .	晚上同事讨论了问题 .
家 学生 文件 找 .	学生在家找了文件 .
上周 医生 市场 早饭 准备 很快 .	上周医生在市场准备了早饭 , 很快 .
上周 孩子 图书馆 手机 带 很认真 .	上周孩子在图书馆带了手机 , 很认真 .
医生 四 个 苹果 准备 .	医生准备了四个苹果 .
老板 香蕉 买 .	老板买了香蕉 .
老师 三 条 消息 准备 .	老师准备了三条消息 .
明天 大家 消息 写 .	明天大家写了消息 .
我 计划 讨论 早上 .	我早上讨论了计划 .
司机 五 件 衣服 带 .	司机带了五件衣服 .
车站 她 文件 找 .	她在车站找了文件 .
昨天 学生 超市 音乐 听 一起 .	昨天学生在超市听了音乐 , 一起 .
同事 四 个 面包 看 .	同事看了四个面包 .
同事 你 安静 更 .	同事比你更安静 .
我们 五 个 蛋糕 准备 .	我们准备了五个蛋糕 .
她 比赛 准备 周末 .	她周末准备了比赛 .
妈妈 他 快 更 .	妈妈比他更快 .
老师 礼物 带 中午 .	老师中午带了礼物 .
同事 苹果 买 没 .	同事没买苹果 .
孩子 午饭 准备 中午 .	孩子中午准备了午饭 .
食堂 邻居 晚饭 做 .	邻居在食堂做了晚饭 .
他们 今天 认真 .	他们今天很认真 .
学生 两 个 面包 带 .	学生带了两个面包 .
晚上 护士 深圳 水 喝 很认真 .	晚上护士在深圳喝了水 , 很认真 .
商店 你 文件 带 .	你在商店带了文件 .
去年 医生 计划 讨论 .	去年医生讨论了计划 .
朋友 你 忙 更 .	朋友比你更忙 .
刚才 医生 计划 写 .	刚才医生写了计划 .
你 作业 写 今天 .	你今天写了作业 .
老板 牛奶 喝 .	老板喝了牛奶 .
他 中文 学 问 .	他学没学中文 ?
司机 早饭 准备 明天 .	司机明天准备了早饭 .
中午 他 食堂 咖啡 喝 很高兴 .	中午他在食堂喝了咖啡 , 很高兴 .
早上 老师 比赛 准备 .	早上老师准备了比赛 .
她 面包 买 没有 .	她没有买面包 .
路上 邻居 水 喝 .	邻居在路上喝了水 .
今天 老板 市场 电脑 买 很认真 .	今天老板在市场买了电脑 , 很认真 .
商店 他们 手机 带 .	他们在商店带了手机 .
商店 学生 文件 写 .	学生在商店写了文件 .
今天 客人 面包 买 .	今天客人买了面包 .
车站 客人 手机 带 .	客人在车站带了手机 .
护士 排队 不 .	护士不排队 .
老板 三 份 报纸 买 .	老板买了三份报纸 .
刚才 老板 比赛 准备 .	刚才老板准备了比赛 .
护士 故事 讨论 刚才 .	护士刚才讨论了故事 .
他们 深圳 去 没 .	他们没去深圳 .
老师 你 认真 更 .	老师比你更认真 .
朋友 他 认真 更 .	朋友比他更认真 .
他们 地图 看 问 .	他们看没看地图 ?
下午 妈妈 宿舍 礼物 准备 一起 .	下午妈妈在宿舍准备了礼物 , 一起 .
老板 四 双 鞋 看 .	老板看了四双鞋 .
同事 咖啡 喝 刚才 .	同事刚才喝了咖啡 .
他 他们 快 更 .	他比他们更快 .
路上 大家 火车票 买 .	大家在路上买了火车票 .
明天 妈妈 车站 消息 写 很快 .	明天妈妈在车站写了消息 , 很快 .
我们 一 个 苹果 带 .	我们带了一个苹果 .
大家 舞蹈 学 问 .	大家学没学舞蹈 ?
妈妈 计划 做 刚才 .	妈妈刚才做了计划 .
学生 舞蹈 学 今天 .	学生今天学了舞蹈 .
他 邻居 高 更 .	他比邻居更高 .
周末 老板 英语 学 .	周末老板学了英语 .
护士 杂志 看 .	护士看了杂志 .
大家 学生 高 更 .	大家比学生更高 .
昨天 爸爸 苹果 买 .	昨天爸爸买了苹果 .
中午 他 晚饭 准备 .	中午他准备了晚饭 .
你 消息 听 没有 .	你没有听消息 .
他 四 部 电视剧 看 .	他看了四部电视剧 .
昨天 孩子 药 吃 .	昨天孩子吃了药 .
司机 衣服 买 问 .	司机买没买衣服 ?
司机 舞蹈 学 没 .	司机没学舞蹈 .
你 公司 去 不 .	你不去公司 .
家 医生 故事 写 .	医生在家写了故事 .
深圳 孩子 午饭 准备 .	孩子在深圳准备了午饭 .
她 两 双 鞋 带 .	她带了两双鞋 .
我 今天 困难 .	我今天很困难 .
刚才 爸爸 市场 故事 听 很认真 .	刚才爸爸在市场听了故事 , 很认真 .
今天 妈妈 车站 办法 做 已经 .	今天妈妈在车站做了办法 , 已经 .
同事 电脑 带 中午 .	同事中午带了电脑 .
中午 妈妈 食堂 咖啡 喝 已经 .	中午妈妈在食堂喝了咖啡 , 已经 .
学生 作业 写 早上 .	学生早上写了作业 .
妈妈 苹果 买 问 .	妈妈买没买苹果 ?
超市 我们 消息 听 .	我们在超市听了消息 .
路上 朋友 故事 讨论 .	朋友在路上讨论了故事 .
老板 她 高 更 .	老板比她更高 .
爸爸 水 喝 .	爸爸喝了水 .
客人 四 本 杂志 准备 .	客人准备了四本杂志 .
他们 消息 看 去年 .	他们去年看了消息 .
你 电脑 买 没有 .	你没有买电脑 .
妈妈 问题 讨论 问 .	妈妈讨论没讨论问题 ?
家 学生 电脑 找 .	学生在家找了电脑 .
爸爸 文件 写 问 .	爸爸写没写文件 ?
下午 学生 问题 找 .	下午学生找了问题 .
老板 五 瓶 牛奶 买 .	老板买了五瓶牛奶 .
明天 朋友 中文 学 .	明天朋友学了中文 .
我们 路上 去 不 .	我们不去路上 .
他们 问题 找 昨天 .	他们昨天找了问题 .
刚才 老师 计划 做 .	刚才老师做了计划 .
办公室 我 电脑 找 .	我在办公室找了电脑 .
邻居 四 本 杂志 准备 .	邻居准备了四本杂志 .
大家 四 个 蛋糕 看 .	大家看了四个蛋糕 .
同事 今天 漂亮 .	同事今天很漂亮 .
刚才 他 办公室 苹果 买 很快 .	刚才他在办公室买了苹果 , 很快 .
你 司机 安静 更 .	你比司机更安静 .
银行 学生 苹果 买 .	学生在银行买了苹果 .
你 大家 忙 更 .	你比大家更忙 .
妈妈 手机 买 中午 .	妈妈中午买了手机 .
大家 牛奶 喝 问 .	大家喝没喝牛奶 ?
饭店 我 故事 讨论 .	我在饭店讨论了故事 .
她 一 部 电影 看 .	她看了一部电影 .
他们 舞蹈 学 没 .	他们没学舞蹈 .
爸爸 妈妈 高 更 .	爸爸比妈妈更高 .
下午 爸爸 门口 计划 做 很久 .	下午爸爸在门口做了计划 , 很久 .
我 大家 认真 更 .	我比大家更认真 .
中午 朋友 教室 计划 做 很快 .	中午朋友在教室做了计划 , 很快 .
广州 孩子 电影 看 .	孩子在广州看了电影 .
中午 学生 午饭 吃 .	中午学生吃了午饭 .
晚上 妈妈 学校 计划 做 一起 .	晚上妈妈在学校做了计划 , 一起 .
他们 四 场 比赛 准备 .	他们准备了四场比赛 .
老板 三 个 问题 看 .	老板看了三个问题 .
北京 老师 英语 学 .	老师在北京学了英语 .
图书馆 邻居 问题 找 .	邻居在图书馆找了问题 .
我们 一 份 作业 看 .	我们看了一份作业 .
今天 司机 作业 写 .	今天司机写了作业 .
公园 妈妈 电脑 买 .	妈妈在公园买了电脑 .
昨天 朋友 香蕉 买 .	昨天朋友买了香蕉 .
爸爸 我们 高 更 .	爸爸比我们更高 .
爸爸 一 份 作业 看 .	爸爸看了一份作业 .
北京 孩子 晚饭 做 .	孩子在北京做了晚饭 .
今天 我们 银行 作业 写 一起 .	今天我们在银行写了作业 , 一起 .
护士 计划 准备 .	护士准备了计划 .
北京 老师 蛋糕 买 .	老师在北京买了蛋糕 .
孩子 礼物 买 晚上 .	孩子晚上买了礼物 .
司机 消息 看 问 .	司机看没看消息 ?
孩子 文件 准备 .	孩子准备了文件 .
他们 电脑 买 问 .	他们买没买电脑 ?
同事 晚饭 准备 昨天 .	同事昨天准备了晚饭 .
护士 办法 讨论 没有 .	护士没有讨论办法 .
晚上 你 办公室 舞蹈 学 很高兴 .	晚上你在办公室学了舞蹈 , 很高兴 .
我 司机 认真 更 .	我比司机更认真 .
大家 问题 讨论 没有 .	大家没有讨论问题 .
晚上 老板 宿舍 早饭 做 很快 .	晚上老板在宿舍做了早饭 , 很快 .
老师 计划 准备 .	老师准备了计划 .
老师 水 喝 .	老师喝了水 .
北京 司机 早饭 做 .	司机在北京做了早饭 .
市场 爸爸 文件 准备 .	爸爸在市场准备了文件 .
老板 两 个 橘子 带 .	老板带了两个橘子 .
爸爸 一 个 橘子 看 .	爸爸看了一个橘子 .
去年 老板 水 喝 .	去年老板喝了水 .
市场 孩子 计划 做 .	孩子在市场做了计划 .
今天 学生 文件 带 .	今天学生带了文件 .
学生 三 本 杂志 买 .	学生买了三本杂志 .
周末 爸爸 商店 消息 听 很高兴 .	周末爸爸在商店听了消息 , 很高兴 .
朋友 老板 安静 更 .	朋友比老板更安静 .
爸爸 杂志 看 周末 .	爸爸周末看了杂志 .
孩子 问题 找 问 .	孩子找没找问题 ?
教室 孩子 办法 讨论 .	孩子在教室讨论了办法 .
司机 早饭 做 刚才 .	司机刚才做了早饭 .
孩子 路上 去 没 .	孩子没去路上 .
邻居 故事 讨论 不 .	邻居不讨论故事 .
他 爸爸 忙 更 .	他比爸爸更忙 .
周末 她 新闻 听 .	周末她听了新闻 .
他 文件 带 明天 .	他明天带了文件 .
他 问题 讨论 .	他讨论了问题 .
我 早饭 准备 下午 .	我下午准备了早饭 .
晚上 妈妈 深圳 电脑 找 很久 .	晚上妈妈在深圳找了电脑 , 很久 .
大家 手机 带 晚上 .	大家晚上带了手机 .
邻居 办法 讨论 .	邻居讨论了办法 .
孩子 问题 讨论 .	孩子讨论了问题 .
去年 同事 广州 作业 写 很久 .	去年同事在广州写了作业 , 很久 .
周末 邻居 橘子 吃 .	周末邻居吃了橘子 .
明天 医生 早饭 吃 .	明天医生吃了早饭 .
我 牛奶 喝 早上 .	我早上喝了牛奶 .
今天 他们 作业 写 .	今天他们写了作业 .
去年 她 上海 英语 学 很高兴 .	去年她在上海学了英语 , 很高兴 .
你 银行 去 不 .	你不去银行 .
食堂 朋友 计划 写 .	朋友在食堂写了计划 .
他 老师 忙 更 .	他比老师更忙 .
去年 医生 音乐 听 .	去年医生听了音乐 .
朋友 两 部 电影 买 .	朋友买了两部电影 .
朋友 一 份 文件 看 .	朋友看了一份文件 .
下午 司机 公园 电脑 带 很久 .	下午司机在公园带了电脑 , 很久 .
司机 三 本 杂志 准备 .	司机准备了三本杂志 .
爸爸 中文 学 上周 .	爸爸上周学了中文 .
饭店 医生 计划 讨论 .	医生在饭店讨论了计划 .
医生 一 条 消息 带 .	医生带了一条消息 .
大家 礼物 准备 .	大家准备了礼物 .
公园 他 文件 带 .	他在公园带了文件 .
饭店 老板 作业 做 .	老板在饭店做了作业 .
北京 医生 消息 写 .	医生在北京写了消息 .
妈妈 问题 找 下午 .	妈妈下午找了问题 .
爸爸 五 场 比赛 看 .	爸爸看了五场比赛 .
他 邻居 认真 更 .	他比邻居更认真 .
早上 邻居 医院 早饭 吃 很认真 .	早上邻居在医院吃了早饭 , 很认真 .
你 四 份 报纸 买 .	你买了四份报纸 .
邻居 今天 清楚 .	邻居今天很清楚 .
中午 孩子 北京 橘子 吃 已经 .	中午孩子在北京吃了橘子 , 已经 .
朋友 两 张 照片 带 .	朋友带了两张照片 .
客人 舞蹈 学 问 .	客人学没学舞蹈 ?
朋友 办法 找 .	朋友找了办法 .
早上 我们 宿舍 药 买 已经 .	早上我们在宿舍买了药 , 已经 .
周末 我们 手机 找 .	周末我们找了手机 .
他 文件 准备 今天 .	他今天准备了文件 .
深圳 医生 新闻 看 .	医生在深圳看了新闻 .
邻居 三 杯 咖啡 带 .	邻居带了三杯咖啡 .
医生 故事 听 问 .	医生听没听故事 ?
妈妈 办法 找 问 .	妈妈找没找办法 ?
医生 邻居 高 更 .	医生比邻居更高 .
路上 他 礼物 准备 .	他在路上准备了礼物 .
你 朋友 高 更 .	你比朋友更高 .
我们 作业 做 问 .	我们做没做作业 ?
你 面包 吃 问 .	你吃没吃面包 ?
晚上 同事 公园 药 带 已经 .	晚上同事在公园带了药 , 已经 .
医生 学生 忙 更 .	医生比学生更忙 .
宿舍 医生 手机 带 .	医生在宿舍带了手机 .
公司 老板 晚饭 吃 .	老板在公司吃了晚饭 .
老板 咖啡 喝 上周 .	老板上周喝了咖啡 .
上周 护士 比赛 准备 .	上周护士准备了比赛 .
爸爸 医生 忙 更 .	爸爸比医生更忙 .
公司 爸爸 比赛 准备 .	爸爸在公司准备了比赛 .
深圳 朋友 电脑 找 .	朋友在深圳找了电脑 .
医生 四 本 书 准备 .	医生准备了四本书 .
我们 五 台 电脑 准备 .	我们准备了五台电脑 .
刚才 他 文件 写 .	刚才他写了文件 .
你 消息 听 .	你听了消息 .
早上 老板 办公室 礼物 带 一起 .	早上老板在办公室带了礼物 , 一起 .
昨天 学生 办公室 文件 带 很久 .	昨天学生在办公室带了文件 , 很久 .
同事 电脑 找 今天 .	同事今天找了电脑 .
护士 今天 困难 .	护士今天很困难 .
司机 早饭 准备 问 .	司机准备没准备早饭 ?
邻居 舞蹈 学 今天 .	邻居今天学了舞蹈 .
我们 妈妈 认真 更 .	我们比妈妈更认真 .
去年 老板 面包 吃 .	去年老板吃了面包 .
司机 比赛 准备 .	司机准备了比赛 .
爸爸 礼物 准备 .	爸爸准备了礼物 .
妈妈 大家 忙 更 .	妈妈比大家更忙 .
朋友 新闻 听 问 .	朋友听没听新闻 ?
食堂 你 水 喝 .	你在食堂喝了水 .
我们 早饭 做 问 .	我们做没做早饭 ?
中午 我 咖啡 喝 .	中午我喝了咖啡 .
中午 学生 消息 看 .	中午学生看了消息 .
宿舍 他 文件 带 .	他在宿舍带了文件 .
晚上 护士 早饭 吃 .	晚上护士吃了早饭 .
下午 医生 报纸 买 .	下午医生买了报纸 .
护士 问题 讨论 没 .	护士没讨论问题 .
刚才 妈妈 消息 听 .	刚才妈妈听了消息 .
邻居 四 份 礼物 带 .	邻居带了四份礼物 .
客人 计划 准备 昨天 .	客人昨天准备了计划 .
他们 四 部 电视剧 准备 .	他们准备了四部电视剧 .
超市 邻居 电脑 带 .	邻居在超市带了电脑 .
她 故事 讨论 去年 .	她去年讨论了故事 .
明天 我们 学校 鞋 买 很高兴 .	明天我们在学校买了鞋 , 很高兴 .
妈妈 新闻 看 没有 .	妈妈没有看新闻 .
爸爸 问题 找 刚才 .	爸爸刚才找了问题 .
他 照片 看 没有 .	他没有看照片 .
公园 邻居 计划 做 .	邻居在公园做了计划 .
邻居 新闻 看 今天 .	邻居今天看了新闻 .
她 四 双 鞋 买 .	她买了四双鞋 .
食堂 他们 面包 买 .	他们在食堂买了面包 .
上周 孩子 水 喝 .	上周孩子喝了水 .
明天 邻居 文件 带 .	明天邻居带了文件 .
你 报纸 买 下午 .	你下午买了报纸 .
你 两 个 故事 买 .	你买了两个故事 .
孩子 食堂 去 没有 .	孩子没有去食堂 .
下午 她 蛋糕 买 .	下午她买了蛋糕 .
客人 四 台 电脑 看 .	客人看了四台电脑 .
今天 大家 电脑 带 .	今天大家带了电脑 .
饭店 护士 牛奶 喝 .	护士在饭店喝了牛奶 .
老板 邻居 认真 更 .	老板比邻居更认真 .
下午 老板 公园 鞋 买 很久 .	下午老板在公园买了鞋 , 很久 .
护士 晚饭 做 没 .	护士没做晚饭 .
晚上 他们 公园 午饭 准备 已经 .	晚上他们在公园准备了午饭 , 已经 .
中午 医生 故事 写 .	中午医生写了故事 .
公园 妈妈 午饭 做 .	妈妈在公园做了午饭 .
公司 邻居 书 买 .	邻居在公司买了书 .
去年 司机 市场 礼物 带 已经 .	去年司机在市场带了礼物 , 已经 .
上周 孩子 音乐 听 .	上周孩子听了音乐 .
办公室 医生 消息 听 .	医生在办公室听了消息 .
医生 电脑 找 周末 .	医生周末找了电脑 .
银行 他们 电脑 带 .	他们在银行带了电脑 .
我 宿舍 去 没有 .	我没有去宿舍 .
护士 运动 不 .	护士不运动 .
我 作业 做 .	我做了作业 .
她 睡觉 不 .	她不睡觉 .
他 午饭 准备 早上 .	他早上准备了午饭 .
上海 他们 咖啡 喝 .	他们在上海喝了咖啡 .
